PK	NOMBRE	DESCRIPCION-ENTIDAD	HORARIO	EQUIPAMIENTO	TRANSPORTE	DESCRIPCION	ACCESIBILIDAD	CONTENT-URL	NOMBRE-VIA	CLASE-VIAL	TIPO-NUM	NUM	PLANTA	PUERTA	ESCALERAS	ORIENTACION	LOCALIDAD	PROVINCIA	CODIGO-POSTAL	BARRIO	DISTRITO	COORDENADA-X	COORDENADA-Y	LATITUD	LONGITUD	TELEFONO	FAX	EMAIL	TIPO	
5705898	Instalaci�n Deportiva Municipal B�sica Lonja de la Seda			1 Pista polideportiva1 Campo de baloncesto1 Pista de patinaje1 Pista de petanca	Metro: La Peseta.Bus: 35, 47 , 155		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=18bad4e69dde8210VgnVCM2000000c205a0aRCRD	LONJA DE LA SEDA	CALLE	V	32				Parc. 2.1 del P.A.U. de Carabanchel	MADRID	MADRID	28054	BUENAVISTA	CARABANCHEL	435265	4468657	40.36596587926967	-3.7624612731090243				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4580902	Instalaci�n Deportiva Municipal B�sica Los Arbolitos			1 Campo de f�tbol1 Pista de baloncestoVestuarios	Bus: 102 , 103 , 111		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=569c1939773b2110VgnVCM1000000b205a0aRCRD	SUR	RONDA	V	S/N				frente c/ Serena	MADRID	MADRID	28053	ENTREVIAS	PUENTE DE VALLECAS	443263	4469888	40.37576586611201	-3.6696526290812614				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4580413	Instalaci�n Deportiva Municipal B�sica Los Caprichos		Taquilla Todo se realiza desde la taquilla del Centro Deportivo Municipal Gallur, tel�fono 915 251 059. De lunes a viernes y festivos de 8,30 a 21 horas.(Por organizaci�n del servicio, se cierra los s�bados, domingos y festivos de 9,45 a 10,15 horas) Cierre completo del Centro Deportivo Municipal durante los d�as 24, 25 y 31 de diciembre, 1 de enero y 1 de mayo y durante todo el mes de agosto.	EQUIPAMIENTOS    Unidades Deportivas al Aire Libre 2 Pistas de Tenis (1 con luz y otra sin luz) - 4 Pistas de P�del - 1 Pista de F�tbol Sala (sin luz) - 2 Pistas de Baloncesto (sin luz)  Unidades Deportivas Cubiertas Sala Multiusos de Fitness Aer�bico	Bus: 17 , 25 , 119 , 138		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2370e840d2b2110VgnVCM1000000b205a0aRCRD	CAPRICHOS	AVENIDA	V	1					MADRID	MADRID	28011	LOS CARMENES	LATINA	438181	4473053	40.40579744690797	-3.7285454246920935				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4555797	Instalaci�n Deportiva Municipal B�sica Los Coronales			1 Campo de f�tbol 11 (c�sped artificial)	Bus: 105 , 112 , 115 , 151		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c46e6210e00e1110VgnVCM1000000b205a0aRCRD	BAHIA DE MALAGA	CALLE	V	5					MADRID	MADRID	28042	CORRALEJOS	BARAJAS	449474	4479760	40.46697124729341	-3.5960084512507975				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4560927	Instalaci�n Deportiva Municipal B�sica Los C�rmenes			2 Campos de f�tbol (de tierra) 1 Pista de baloncesto 1 Pista de f�tbol sala 1 Pista polideportiva (1 baloncesto y 4 voleibol) Tenis de mesa	Metro: LagunaBus: 25 , 31, 55, 119Renfe: Laguna		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc2abbcdb9902110VgnVCM1000000b205a0aRCRD	ALHAMBRA	CALLE	V	35					MADRID	MADRID	28047	LOS CARMENES	LATINA	436875	4472140	40.39746568039038	-3.743856743935349				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4542517	Instalaci�n Deportiva Municipal B�sica Los Llanos			2 Pista de tenis	Bus: 73 , 112 , 120 , 122		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86b38e71e6e61110VgnVCM1000000b205a0aRCRD	FLORENCIO CASTILLO	CALLE	V	3					MADRID	MADRID	28043	PIOVERA	HORTALEZA	446802	4479104	40.460905300198924	-3.627454138352421				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
5706154	Instalaci�n Deportiva Municipal B�sica Los Morales			1 Pista de baloncesto	Metro: La Peseta.Bus: 35 , 155		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12af8ea1ffde8210VgnVCM2000000c205a0aRCRD	MORALES	CALLE	V	31				Parc. 3.16.2 del P.A.U. de Carabanchel	MADRID	MADRID	28054	BUENAVISTA	CARABANCHEL	435054	4468051	40.360499290126505	-3.7648964321629634				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
5706141	Instalaci�n Deportiva Municipal B�sica Los Morales - Patrimonio Humanidad I			1 Campo de f�tbol Sala	Metro: La Peseta.Bus: 35 , 155		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=05088ea1ffde8210VgnVCM2000000c205a0aRCRD	PATRIMONIO DE LA HUMANIDAD	CALLE	V	37				Parc. 3.10.4 del P.A.U. de Carabanchel	MADRID	MADRID	28054	BUENAVISTA	CARABANCHEL	435170	4468229	40.36210281029443	-3.7635483773274845				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
5706226	Instalaci�n Deportiva Municipal B�sica Los Morales - Patrimonio Humanidad II			2 Pistas de petanca1 Pista de chito.	Metro: La Peseta.Bus: 35 , 155		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20a06c64a0ee8210VgnVCM2000000c205a0aRCRD	MORALES	CALLE	V					C/ Patrimonio de la Humanidad, 27. Parc. 3.11.3 del P.A.U. de Carabanchel	MADRID	MADRID	28054	BUENAVISTA	CARABANCHEL	435255	4468014	40.360181686413675	-3.762513874140488				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4660152	Instalaci�n Deportiva Municipal B�sica Los Poblados			1 Campo de f�tbol1 Pista de baloncesto1 Pista de f�tbol sala1 Pista de patinaje	Metro: San Francisco.Bus: 47 , 118 , 121 , 131 , 155		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5456d915a1f65110VgnVCM1000000b205a0aRCRD	POBLADOS	AVENIDA	V					C/V Antig. Carretera a Legan�s	MADRID	MADRID	28044	BUENAVISTA	CARABANCHEL	437481	4469682	40.37350468781611	-3.7377388304920633				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4542914	Instalaci�n Deportiva Municipal B�sica Los Rosales I			1 Pista de baloncesto.	Bus: 85 , 123Renfe: Villaverde Bajo		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6912f12fa4f61110VgnVCM1000000b205a0aRCRD	LOS ROSALES	AVENIDA	V	131					MADRID	MADRID	28021	BUTARQUE	VILLAVERDE	442439	4467021	40.35175390495651	-3.677834634453844				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4556968	Instalaci�n Deportiva Municipal B�sica Lucano			1 Campo de f�tbol1 Pista polideportiva	Bus: 28 , 48 , 140		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2675edf4b85e1110VgnVCM1000000b205a0aRCRD	LUCANO	CALLE	V					c/v Esfinge	MADRID	MADRID	28022	CANILLEJAS	SAN BLAS-CANILLEJAS	448411	4476874	40.439035523688	-3.6095923854429737				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4542969	Instalaci�n Deportiva Municipal B�sica Luis Buitrago			1 Pista de baloncesto1 Pista de f�tbol sala1 Pista de patinaje3 Pistas de petanca	Metro: Hortaleza.Bus: 9 , 72 , 107 , 125 , 172		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a11d575cf5f61110VgnVCM1000000b205a0aRCRD	LUIS BUITRAGO	CALLE	V	7y11					MADRID	MADRID	28033	PINAR DEL REY	HORTALEZA	444805	4480504	40.473376533827995	-3.6511329371430823				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4528647	Instalaci�n Deportiva Municipal B�sica Luis Mitjans			1 Pista de Baloncesto	Metro: Pac�fico, Conde de CasalBus: 8 , 10 , 24 , 37 , 54 , 56 , 57 , 136 , 141 , 310		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb98ef23df201110VgnVCM1000000b205a0aRCRD	LUIS MITJANS	CALLE	V	15					MADRID	MADRID	28007	ADELFAS	RETIRO	443222	4472728	40.4013474319257	-3.6703892095738806				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4548105	Instalaci�n Deportiva Municipal B�sica Lyon - Flandes			1 Pista de f�tbol sala	Bus:  30 , 100 , 140		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c07867f7e791110VgnVCM2000000c205a0aRCRD	LYON	CALLE	V	136 (c/v Calle Flandes, 4 posterior)					MADRID	MADRID	28030	HORCAJO	MORATALAZ	446634	4473468	40.408239933976866	-3.6302454961405033				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4542907	Instalaci�n Deportiva Municipal B�sica Machupichu			Pista de f�tbol sala (techada). Pista polideportiva.	Metro: CanillasBus: 73 , 112 , 120 , 122 , 153		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0245e57e04f61110VgnVCM1000000b205a0aRCRD	MACHUPICHU	AVENIDA	V	50					MADRID	MADRID	28043	PIOVERA	HORTALEZA	446469	4479107	40.46090954739925	-3.6313861722687983				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
6297321	Instalaci�n Deportiva Municipal B�sica Madrid - Las Tablas			Pista de baloncesto. Campo de f�tbol 7. Pista de hockey.	Metro: FuencarralBus: 176		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0551a2d399a05310VgnVCM1000000b205a0aRCRD	FROMISTA	CALLE	V	5					MADRID	MADRID	28050	VALVERDE	FUENCARRAL-EL PARDO	442627	4484510	40.509329269206155	-3.677183246701732				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
49314	Instalaci�n Deportiva Municipal B�sica Madrid Sur			Pistas de Tenis	Bus: 136 , 144 , 310		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11d6395961e4f010VgnVCM2000000c205a0aRCRD	PUERTO DE VELATE	CALLE	V	18					MADRID	MADRID	28018	PALOMERAS BAJAS	PUENTE DE VALLECAS	444301	4470743	40.38353838821057	-3.6575007281211565	"913 288 606 (reservas)&amp;#13;
912 208 587"			/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasTenisBadminton	 
4548184	Instalaci�n Deportiva Municipal B�sica Mallorca			2 Pistas de baloncesto.	Metro: Barrio de la Concepci�nBus: 11 , 21 , 48 , 70 , 146		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e958d66a1891110VgnVCM1000000b205a0aRCRD	AGASTIA	CALLE	V					esq. Juan P�rez de Z��iga	MADRID	MADRID	28027	CONCEPCION	CIUDAD LINEAL	445207	4477354	40.44315431642945	-3.6473980760038276				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4541991	Instalaci�n Deportiva Municipal B�sica Manizales			1 Pista de f�tbol sala	Metro: San LorenzoBus: 72 , 87		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f7bdcf0980a61110VgnVCM1000000b205a0aRCRD	GALAPA	CALLE	V	10				c/v Avda. Manizales	MADRID	MADRID	28033	PINAR DEL REY	HORTALEZA	445836	4480574	40.47408401293854	-3.6389770641784493				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4542050	Instalaci�n Deportiva Municipal B�sica Mar de Jap�n			1 Pista de Patinaje	Metro: San LorenzoBus: 9 , 72 , 87 , 107		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7edd9bddb2a61110VgnVCM1000000b205a0aRCRD	MAR DEL JAPON	CALLE	V	7					MADRID	MADRID	28033	PINAR DEL REY	HORTALEZA	445731	4480685	40.47319613951648	-3.641504969656448				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje	 
4557260	Instalaci�n Deportiva Municipal B�sica Maracena			1 Pista de baloncesto	Metro: Hospital Doce de Octubre.Bus: 18 , 22 , 59 , 76 , 78 , 79 , 81 , 85 , 86 , 116 , 121.Renfe: Orcasitas.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ddbf9695ed9e1110VgnVCM1000000b205a0aRCRD	MARACENA	CALLE	V	1				c/v Moreja -Orcasur-	MADRID	MADRID	28041	ORCASUR	USERA	440889	4469185	40.36926754309533	-3.6975509077822384				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4555804	Instalaci�n Deportiva Municipal B�sica Maris Stella			1 Campo de f�tbol (c�sped artificial)	Bus: 81 , 121		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a7216210e00e1110VgnVCM1000000b205a0aRCRD	DOCTOR TOLOSA LATOUR	CALLE	V	18				Frente C. Informat. S.S.	MADRID	MADRID	28026	PRADOLONGO	USERA	440401	4469895	40.37561971602255	-3.703376726464257				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4547652	Instalaci�n Deportiva Municipal B�sica Martala I			Pista polideportiva (con marcajes de f�tbol sala y 2 de baloncesto) 3 Pistas de Chito 3 Tenis de mesa	Metro: ArtillerosBus: 30 , 32 , 71		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ebc063952e391110VgnVCM2000000c205a0aRCRD	PICO DE LOS ARTILLEROS	CALLE	V	5				posterior	MADRID	MADRID	28030	MARROQUINA	MORATALAZ	445787	4473548	40.40890578131284	-3.6402341225344186				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4542813	Instalaci�n Deportiva Municipal B�sica Maruja Mallo			1 Pista polideportiva	Bus: 87		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac493da191f61110VgnVCM1000000b205a0aRCRD	MARUJA MALLO	AVENIDA	V	7				c/v Conchita Montes	MADRID	MADRID	28050	VALDEFUENTES	HORTALEZA	446513	4481025	40.4781907268689	-3.6310289400506117				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4541944	Instalaci�n Deportiva Municipal B�sica Mar�a Inmaculada			1 Pista polideportiva	Metro: Carabanchel Alto.Bus: 34 , 139		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e15c12386f961110VgnVCM1000000b205a0aRCRD	CRUCES	CAMINO	V					frente Condesa de Teba	MADRID	MADRID	28044	BUENAVISTA	CARABANCHEL	435721	4469442	40.37304552875526	-3.7572050357095375				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4660445	Instalaci�n Deportiva Municipal B�sica Mar�a de Austria			1 Pista de chito1 Pista de petanca1 Pista de calva	Metro: AbrantesBus: 47 , 108 , 118 , 247		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1115bed1e3f65110VgnVCM1000000b205a0aRCRD	EMPERATRIZ MAR�A DE AUSTRIA	PARQUE	V					Parque Sur	MADRID	MADRID	28025	ABRANTES	CARABANCHEL	438327	4470128	40.379458518215856	-3.7265416703894907				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
7891965	Instalaci�n Deportiva Municipal B�sica Mar�a de Villota			Campo de f�tbol 7 - Campo de f�tbol 5 (mini pitch) - 2 Pistas de baloncesto 3 x 3 - 2 Pistas de panna - Pista polideportiva	Bus: 85 - Interurbanos: 411, 415 Renfe: Villaverde Bajo		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7869ce073379b410VgnVCM2000000c205a0aRCRD	ESTEFANITA	CALLE	V	3					MADRID	MADRID	28021	BUTARQUE	VILLAVERDE	442707	4466874	40.3485758079487	-3.6759305768300736				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4556437	Instalaci�n Deportiva Municipal B�sica Matilde Gayo			1 Pista de baloncesto. 1 Tenis de Mesa	Metro: Usera.Bus: 6 , 23 , 47 , 78 , 123 , 247		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ca8207c4a4e1110VgnVCM1000000b205a0aRCRD	MATILDE GAYO	CALLE	V	4					MADRID	MADRID	28026	MOSCARDO	USERA	440456	4471482	40.38993834608832	-3.702854085952854				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4557011	Instalaci�n Deportiva Municipal B�sica Ma�z			2 Tenis de mesa.	Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131.		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=71817ad2f95e1110VgnVCM1000000b205a0aRCRD	RICARDO BELTRAN Y ROZPIDE	CALLE	V	28				frente calle Ma�z	MADRID	MADRID	28026	ZOFIO	USERA	439397	4469879	40.37541212545376	-3.7151896535378657				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4557257	Instalaci�n Deportiva Municipal B�sica Medio Amposta			2 Pistas polideportivas	Metro:  San BlasBus: 38 , 48 , 153		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5289695ed9e1110VgnVCM1000000b205a0aRCRD	ALBERIQUE	CALLE	V					c/v Alconera	MADRID	MADRID	28037	AMPOSTA	SAN BLAS-CANILLEJAS	447671	4475767	40.42900772144501	-3.6182140003992127				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4541764	Instalaci�n Deportiva Municipal B�sica Mercedes Arteaga			1 Pista polideportiva	Metro: UrgelBus: 34 , 35 , 108 , 118 , 119		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=483d9d7a55961110VgnVCM1000000b205a0aRCRD	MERCEDES ARTEAGA	CALLE	V	S/N				c/v San Pantale�n	MADRID	MADRID	28019	OPA�EL	CARABANCHEL	438699	4471613	40.39285448180102	-3.7223142167649614				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4633352	Instalaci�n Deportiva Municipal B�sica Miguel Aracil			Pista de f�tbol sala (tierra).	Metro: Barrio del Pilar Bus: 49 , 83 , 128 , 132 , 134 , 137		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d75730fdedac4110VgnVCM1000000b205a0aRCRD	JOAQUIN LORENZO	CALLE	V	39					MADRID	MADRID	28035	PE�A GRANDE	FUENCARRAL-EL PARDO	438346	4480649	40.47423740722562	-3.727338140512541				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol	 
4583054	Instalaci�n Deportiva Municipal B�sica Miguel Hern�ndez			1 Pista de balonmano1 Pista de baloncesto	Metro: Miguel Hern�ndezBus: 54 , 58 , 103 , 142 , 143		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3118c53477db2110VgnVCM1000000b205a0aRCRD	MIGUEL HERNANDEZ	AVENIDA	V	S/N		frente al 36-38			MADRID	MADRID	28038	PALOMERAS SURESTE	PUENTE DE VALLECAS	446213	4471280	40.38850190847638	-3.6350217118786703				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
4541784	Instalaci�n Deportiva Municipal B�sica Miguel Riesco			1 Pista de baloncesto	Metro: CanillasBus: 73 , 112 , 120 , 122		0	http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7559d7a55961110VgnVCM1000000b205a0aRCRD	MIGUEL RIESCO	CALLE	V	7					MADRID	MADRID	28043	CANILLAS	HORTALEZA	446403	4479325	40.46287029502265	-3.6321749881222796				/contenido/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas	 
